"pointid","xcoord","ycoord"
10899,1658024.5922,548983.304522656
10900,1659226.0467,548297.886822662
10901,1658981.5549,547714.309522661
10902,1657018.0864,545909.516122662
10903,1657254.2606,546022.480022668
10904,1656712.8983,545915.482922668
10905,1656773.6433,545920.516422665
10906,1655469.4266,546798.870022665
10907,1656423.3243,545835.696222664
10908,1653954.3894,545235.825222668
10909,1655138.8667,545953.425522665
10910,1656162.6879,545838.014122662
10911,1655657.7542,547367.929822662
10912,1660478.8245,545658.850222662
10913,1661107.1555,546148.061022664
10914,1658793.0215,544766.881422663
10915,1658423.1824,544664.833122665
10916,1656499.3371,543159.164122665
10917,1651845.4453,541131.601822668
10918,1651187.0184,541018.062222664
10919,1650060.2237,539458.685922664
10920,1650733.6588,540484.384622664
10921,1655917.3301,545015.88002266
10922,1657406.7076,544684.931122667
10923,1652026.9165,542752.233522665
10924,1653879.8105,543341.935722662
10925,1654021.4975,543390.335122665
10926,1663373.8754,542835.367922662
10927,1663487.2104,542982.610022663
10928,1663359.8199,542832.003722665
10929,1662542.2747,542055.900522662
10930,1664286.0893,542239.749622664
10931,1663190.4632,541222.959922665
10932,1663442.7857,535059.597022664
10933,1663467.4462,535098.253022662
10934,1663519.9079,537028.253322663
10935,1663220.0775,536256.319722665
10936,1660754.4251,537836.966722663
10937,1660697.9306,538176.000322663
10938,1661325.954,540403.374122669
10939,1660824.4851,540873.254722658
10940,1660413.3703,538655.223522658
10941,1659128.2826,538157.230522665
10942,1660091.1403,537685.730222663
10943,1661058.5891,534692.535222664
10944,1660445.4357,534462.878922664
10945,1660597.4571,532763.566322663
10946,1662590.4037,533699.913022663
10947,1661206.9785,530558.79362266
10948,1662331.8072,530063.965422663
10949,1663330.3884,529448.027522664
10950,1663003.9716,525622.039122663
10951,1662120.1537,526401.210322664
10952,1659563.0864,520563.921522659
10953,1661183.1769,527163.82702266
10954,1660571.5661,529572.553122667
10955,1660058.9935,531114.169922661
10956,1659552.6077,532044.091722663
10957,1659846.4226,531375.573622661
10958,1658998.5956,532191.11622267
10959,1657818.4968,533006.832022666
10960,1659489.0898,534005.821422664
10961,1658302.3917,532292.207122668
10962,1658333.2367,527730.029722665
10963,1657833.1087,527550.529622667
10964,1657255.8965,523317.597022661
10965,1657901.9559,525236.17252266
10966,1658442.0929,525384.878622671
10967,1658283.6207,524347.870022667
10968,1656025.3612,522854.667822662
10969,1655667.8057,523289.635322662
10970,1654988.7356,524850.966222657
10971,1655088.7252,528626.264022663
10972,1655381.8897,531491.557122672
10973,1653381.6071,529571.079722658
10974,1653561.6742,528019.160922663
10975,1652518.1562,528531.122922661
10976,1648997.9209,528069.172122664
10977,1650255.9114,530780.471222663
10978,1645545.5628,536970.423122666
10979,1644320.6502,536553.148922663
10980,1643946.4361,536350.563522666
10981,1642658.2889,536061.273422669
10982,1649399.5136,528421.678122667
10983,1649946.2734,528951.681722662
10984,1649988.8921,528945.012922659
10985,1650810.8902,529452.272022668
10986,1656929.6058,534185.617422663
10987,1654357.2601,531963.003722663
10988,1653717.5619,534588.263322669
10989,1655839.1641,536010.522222667
10990,1656296.2632,537545.661822664
10991,1657371.5278,538680.265322662
10992,1657714.9789,539165.793322666
10993,1656721.407,541299.368122664
10994,1659074.9432,540779.762122662
10995,1659708.1235,541558.471122662
10996,1656973.7153,539102.802922664
10997,1655749.8307,539869.940022666
10998,1655693.1471,539857.903222669
10999,1653222.0536,539013.926922665
11000,1653112.6888,539019.534422665
11001,1652497.5276,538592.964922667
11002,1652032.9097,538415.767622661
11003,1656020.4401,541252.773522659
11004,1656329.0302,540089.764322666
11005,1655004.2216,540628.524022668
11006,1655042.3636,538603.919622664
11007,1655371.8548,536574.052722667
11008,1654674.7994,537916.597022668
11009,1651765.2114,537966.029922665
11010,1645447.291,537324.14942267
11011,1646908.6762,539515.194322664
11012,1647296.0653,539400.986622665
11013,1648022.9851,539859.169222664
11014,1649040.0073,540491.583822664
11015,1646799.5304,540199.26742266
11016,1647502.2741,540916.886822666
11017,1644384.0303,537831.809822656
11018,1644140.4211,537656.967422665
11019,1643763.6109,537296.673122664
11020,1643918.0471,538437.481322667
11021,1643022.6641,537972.288322664
11022,1642414.6881,537596.952022671
11023,1644396.9688,539736.276122662
11024,1644183.6631,527358.390122661
11025,1643072.5848,531486.687722662
11026,1643095.0042,531672.20562267
11027,1642414.979,532440.716622663
11028,1641930.4164,532124.542722666
11029,1641388.8419,531859.260922663
11030,1639328.3224,531006.122122665
11031,1644964.1768,528776.383322663
11032,1641963.8347,534545.321522663
11033,1642264.7378,533157.996122664
11034,1641735.9314,533740.996522658
11035,1641550.7058,534969.279222665
11036,1639647.7379,534444.987022669
11037,1640806.8167,532548.918422662
11038,1640897.3497,532423.897122662
11039,1639619.7774,534787.329522666
11040,1640093.2808,535530.538722667
11041,1641075.3415,536285.910622662
11042,1640261.1297,525177.356022658
11043,1639480.1198,525207.479422667
11044,1637722.7524,525475.504322669
11045,1637934.5371,524182.024922665
11046,1639026.5021,524031.164722665
11047,1639916.3531,524673.138722663
11048,1640174.4124,523674.692122669
11049,1645104.4322,523519.599122662
11050,1646338.5949,522691.916522665
11051,1646221.5826,521241.893222665
11052,1649179.2085,523261.154022662
11053,1650934.0669,522819.053022664
11054,1650803.3984,522731.04472266
11055,1646312.6435,519503.327422663
11056,1647938.6552,520747.291222664
11057,1657579.8064,520614.554822669
11058,1655839.7333,519943.927122658
11059,1657047.661,520658.803822664
11060,1654906.6015,517133.796822662
11061,1653304.7973,518250.409622662
11062,1653509.0491,516572.476322666
11063,1653423.124,515024.200922663
11064,1650072.696,512672.704822661
11065,1649949.1794,514042.911722664
11066,1657388.5454,518373.262622666
11067,1657949.032,519008.355322665
11068,1672007.6729,521453.811522666
11069,1669059.3428,516939.748322665
11070,1669060.8187,516931.427222666
11071,1669033.1227,516903.741322664
11072,1670568.1998,515326.945822667
11073,1670235.3987,512786.26952266
11074,1671885.4693,513187.763822664
11075,1673378.7304,513507.778122665
11076,1671960.035,513203.736222666
11077,1673127.2947,511882.387222663
11078,1671187.7234,508885.285822663
11079,1673004.2873,509291.832722669
11080,1671229.6127,508115.617122662
11081,1681049.4176,506205.842322668
11082,1682176.211,507148.167222664
11083,1683765.62,507904.151622668
11084,1685460.3215,511873.481422664
11085,1674305.9393,512104.475122661
11086,1675281.509,510791.069422655
11087,1674730.0315,512276.987122668
11088,1676292.953,511491.037222664
11089,1675932.2685,513120.214822661
11090,1676892.4923,511973.934122663
11091,1674963.1039,513517.380222666
11092,1674436.9784,514877.071222664
11093,1674737.9774,513799.094522666
11094,1675757.3252,514017.542122661
11095,1674667.7468,513333.252522667
11096,1674540.3173,513242.92392266
11097,1682411.906,514754.349622662
11098,1681165.2064,514701.787322664
11099,1680646.8698,514991.440222663
11100,1680606.7956,515059.64392267
11101,1683001.2984,514766.222822666
11102,1680118.5696,516817.048722668
11103,1680998.6312,517014.09862266
11104,1680255.1083,516925.049622665
11105,1680255.8336,516915.000522664
11106,1682873.9454,517603.335522664
11107,1685165.3607,517335.575222666
11108,1692256.6576,512037.525522668
11109,1692988.5788,515269.001422661
11110,1683717.9703,520629.191922665
11111,1686764.3797,521572.276422666
11112,1687412.8288,522907.046822658
11113,1687485.0747,523281.323222665
11114,1687518.1622,524762.748022665
11115,1688539.9012,526013.655922663
11116,1688833.5663,527423.285722661
11117,1688734.9333,528527.100722666
11118,1688462.9744,520934.177422662
11119,1688979.7009,521295.984722661
11120,1689833.2055,521993.463622661
11121,1688917.6988,521426.744322663
11122,1688936.1766,521732.437222661
11123,1688349.9348,521240.074122663
11124,1688372.7526,521454.916422667
11125,1688382.0867,523009.864722658
11126,1689595.1704,523678.155322662
11127,1690423.067,524955.011822666
11128,1690245.1953,523274.153322664
11129,1688779.3794,522487.855122666
11130,1686457.9215,529523.455922667
11131,1686553.5917,528492.465422664
11132,1684346.618,525556.448922668
11133,1685550.9723,524664.439722661
11134,1684376.8128,524852.504622667
11135,1680581.2259,520801.696822661
11136,1680043.2788,521278.510122665
11137,1678473.8316,523580.976122666
11138,1680434.0695,522864.670822665
11139,1681868.1754,525207.238522665
11140,1684717.2889,528543.307422664
11141,1682542.8561,528925.278722665
11142,1682873.8391,529195.653922661
11143,1682650.001,529074.144522662
11144,1682651.6137,529056.181722665
11145,1679767.276,528627.46582266
11146,1680337.5374,530301.938422663
11147,1681477.2549,531257.332622661
11148,1684065.0499,533603.931322668
11149,1683117.2045,530173.324422664
11150,1681370.5605,533216.132922661
11151,1685633.9329,535673.159222665
11152,1685184.7713,534977.262422662
11153,1685114.7033,534872.815122659
11154,1681675.7136,539816.537622672
11155,1681478.0323,538122.683222664
11156,1677795.3096,533676.904522661
11157,1677837.9546,535156.625522665
11158,1678536.2672,535851.980722662
11159,1673286.3704,530701.993922664
11160,1671044.0382,529553.865522665
11161,1668226.1339,528326.425922663
11162,1672553.6143,522761.40022267
11163,1676667.6932,519074.209722662
11164,1675677.512,518897.99022266
11165,1674627.6936,519802.122422661
11166,1683167.6021,493407.142022665
11167,1682685.9678,491801.123122664
11168,1686169.4982,495596.954822665
11169,1684556.2222,497864.301722664
11170,1685043.565,496532.197622664
11171,1685186.7997,496261.457922664
11172,1683883.6754,496678.751922664
11173,1683676.5369,500829.443122664
11174,1681351.2286,501040.022422663
11175,1682073.197,499108.162622663
11176,1682606.652,496794.873022663
11177,1682641.04,497030.386622667
11178,1687146.1659,494157.601922665
11179,1687134.4529,490832.865922667
11180,1692757.5225,492849.060422665
11181,1693978.537,494619.587922661
11182,1692941.0027,494716.095622665
11183,1692827.0119,495821.720622661
11184,1691935.6727,496325.017922666
11185,1690083.9964,495782.845922667
11186,1688914.0536,500793.805922664
11187,1690909.2199,498595.365522661
11188,1684813.4691,501700.522022662
11189,1687485.6167,499744.733022667
11190,1685517.9131,499945.783822664
11191,1690325.5851,493029.126122669
11192,1688312.9632,492756.49742266
11193,1687202.4219,496783.906822663
11194,1689689.2546,493508.561522662
11195,1685674.1972,498883.376622664
11196,1687090.6956,496728.441022668
11197,1689981.894,493537.376522661
11198,1693783.364,492427.08892267
11199,1694223.4156,490607.461122671
11200,1694553.6238,494322.501522666
11201,1695386.4482,490901.535422661
11202,1696745.7432,490932.740322668
11203,1696833.0348,489928.457622667
11204,1695902.3095,493810.894122656
11205,1698246.1673,492209.461922669
11206,1699478.8752,492194.66182266
11207,1699360.0155,489542.462222663
11208,1700988.5937,492848.911322668
11209,1701875.1638,496033.093622667
11210,1700834.813,493140.747222666
11211,1700987.5241,492854.999722658
11212,1698082.301,500464.676222662
11213,1697864.7314,500587.815722662
11214,1699763.1812,496061.020222667
11215,1697944.4381,499204.15362266
11216,1700168.365,498271.86132266
11217,1697342.4677,497092.117822666
11218,1696100.0774,496370.153922659
11219,1696307.9025,496457.405922665
11220,1696202.8917,499270.733122665
11221,1696601.9971,499698.765822662
11222,1696869.3341,501855.915022661
11223,1693329.1568,503931.14602266
11224,1694786.4656,506234.71332266
11225,1696038.3471,507706.422522665
11226,1696987.9693,510447.575222665
11227,1695512.2509,504299.258922662
11228,1697256.8284,504183.499622665
11229,1697655.0164,507077.44242266
11230,1693946.6605,510362.124622662
11231,1694191.2958,512375.130322666
11232,1693907.6544,510529.383422667
11233,1692934.4937,511552.993022671
11234,1690649.8147,508728.106322664
11235,1690163.8041,510212.844822665
11236,1688768.021,505775.555122663
11237,1683713.5199,506492.880522669
11238,1683607.7618,505403.033722668
11239,1690540.1618,501235.065822669
11240,1691736.4162,501159.161122667
11241,1689379.1543,501386.701122658
11242,1692301.4018,500957.636722665
11243,1691833.1088,499271.118122661
11244,1691865.9822,498195.298022662
11245,1706313.1049,494722.283522666
11246,1708745.3543,492439.745422662
11247,1708390.7521,491522.922122665
11248,1708213.3712,491153.709122666
11249,1707784.1573,490698.141322666
11250,1710662.1834,494446.628122664
11251,1712188.4765,494290.930922662
11252,1711277.0042,491679.214922665
11253,1708691.9147,489085.473122666
11254,1711705.9355,491224.269422663
11255,1709019.3573,488492.98792267
11256,1717140.5052,486640.583422662
11257,1717211.076,487782.470322665
11258,1712928.1424,489729.870522667
11259,1717014.4455,485875.703022664
11260,1716600.4038,483917.402922661
11261,1719445.6072,482888.078422659
11262,1719884.5911,480850.397822659
11263,1720568.0966,483259.143322663
11264,1720940.4717,481172.637622661
11265,1725955.4951,483596.987122661
11266,1725277.3473,485374.519822663
11267,1726433.9205,486842.57892266
11268,1725452.2066,489201.585522661
11269,1727057.2497,489571.35782266
11270,1726857.9148,487235.402622665
11271,1725811.3179,489900.402222667
11272,1725959.4859,490035.477022668
11273,1725756.7689,491282.448822665
11274,1725969.3232,491347.703622658
11275,1728031.2387,491434.915722664
11276,1727795.7113,489146.135922661
11277,1729134.0807,491158.307622667
11278,1732631.9663,492756.607422667
11279,1729749.3781,489619.001022665
11280,1727815.1165,494403.777122659
11281,1728089.3941,494364.50752266
11282,1733207.3701,495317.157022666
11283,1730674.3742,497590.279522665
11284,1730834.6172,499027.496722664
11285,1727823.2938,494542.10312267
11286,1727879.2233,494732.953722661
11287,1730029.6874,499976.252622659
11288,1726938.2847,503434.584922661
11289,1726549.1271,502965.483922659
11290,1725375.4873,502018.868022664
11291,1724937.7004,496110.001622664
11292,1724922.8509,498598.124422658
11293,1724821.3409,500450.169122661
11294,1723530.4839,495671.900322665
11295,1722944.986,496363.561922661
11296,1723775.3182,494549.764822667
11297,1723182.5206,493951.688322662
11298,1722831.609,490899.741922663
11299,1721809.7664,493218.286922661
11300,1723065.5479,495723.321922664
11301,1723847.6579,499345.469022667
11302,1725708.9537,503103.114422662
11303,1723044.4109,502707.108422663
11304,1722138.2822,503132.058822663
11305,1722288.2589,503060.114922664
11306,1729027.8844,506754.094822664
11307,1728658.7352,507048.097722665
11308,1730091.5979,505345.281322665
11309,1731132.2845,505561.591022663
11310,1732157.3408,509299.917622664
11311,1733940.8425,508265.277322665
11312,1732161.598,511526.895622666
11313,1732540.5378,513715.663322667
11314,1732685.8177,513653.278622664
11315,1733602.823,513718.932022668
11316,1736198.7303,510369.337022659
11317,1735682.5958,508809.347222665
11318,1735208.6526,515264.887122661
11319,1733246.1537,517707.854922666
11320,1726733.1495,510072.889122667
11321,1722370.1672,506349.136722665
11322,1721540.8997,505454.823722661
11323,1718401.8035,502076.803522664
11324,1719580.9984,500402.147622665
11325,1720115.2671,499231.018222662
11326,1719928.3415,496406.968422667
11327,1719793.1039,496996.697422667
11328,1719761.0729,497141.916522665
